iso,year,kc,kg,ki,rgdpwok
BDI,1986,75.72551,23.614653,13.812965,843.54852
BDI,1987,74.818764,23.114033,13.184752,860.82806
BDI,1988,72.168343,22.978472,13.503261,909.68201
BDI,1989,75.150421,23.453939,12.796101,876.60406
BDI,1990,81.027657,22.136677,13.746334,905.37091
BDI,1991,80.503593,22.385193,14.200417,925.08044
BDI,1992,82.086975,22.250769,13.410289,924.38385
BDI,1993,90.920815,14.969803,13.394257,862.07367
BDI,1994,93.433502,13.977151,7.5179253,832.09967
BDI,1995,89.914017,15.560533,8.0580034,726.84943
BDI,1996,81.139465,17.503654,10.650737,664.51947
BDI,1997,87.849594,9.7103968,7.0468626,856.63385
BDI,1998,93.687996,9.5376348,6.540729,887.5332
BDI,1999,90.954315,9.1186628,7.3563652,844.66797
BDI,2000,94.562599,9.5799398,7.3031631,815.43262
BDI,2001,93.118553,12.569314,7.0939779,791.67834
BDI,2002,92.732292,12.056724,9.6925812,793.09558
BDI,2003,91.753036,13.736215,10.420172,740.02008
BDI,2004,90.305214,14.256599,10.983912,727.67596
BDI,2005,92.379654,15.333757,14.887365,703.81299
BDI,2006,99.045807,14.869035,14.94745,702.84656
BDI,2007,92.209061,13.503119,13.749267,687.90002
BDI,2008,87.429802,12.841862,13.260124,677.42548
BDI,2009,87.971367,12.826657,13.248541,
BEL,1950,70.898895,9.577651,22.495214,19054.84
BEL,1951,69.620575,10.061156,21.679672,19717.59
BEL,1952,69.391258,10.360308,21.452925,20154.561
BEL,1953,67.27388,11.135752,21.718481,20757.145
BEL,1954,66.432922,10.760274,23.305805,21792.107
BEL,1955,67.2276,10.153573,22.313129,22574.611
BEL,1956,66.236038,9.9694633,24.539373,23374.426
BEL,1957,66.994598,9.8447218,24.038231,23772.844
BEL,1958,68.119629,10.773061,20.878647,23398.217
BEL,1959,66.821098,10.930505,23.021442,24365.594
BEL,1960,66.815224,10.888552,23.68203,25506.564
BEL,1961,64.661903,10.540773,25.737806,26826.109
BEL,1962,64.214691,10.858993,25.377878,27966.342
BEL,1963,64.572998,11.527059,24.275974,29285.082
BEL,1964,61.933598,11.183486,27.263451,31155.658
BEL,1965,62.417984,11.438969,26.788332,32020.908
BEL,1966,62.064724,11.568886,27.754099,32997.398
BEL,1967,61.912334,11.78909,26.942389,34162.918
BEL,1968,62.475426,11.705373,26.035622,35471.906
BEL,1969,61.923294,11.665615,26.887121,37462.309
BEL,1970,61.019485,11.332136,27.335724,40721.809
BEL,1971,61.934238,11.559072,25.880644,41783.086
BEL,1972,62.504593,11.662668,24.640554,43724.254
BEL,1973,63.049519,11.503674,25.803598,46273.883
BEL,1974,62.050507,11.378143,27.2199,47643.91
BEL,1975,64.106041,12.115337,24.033268,46449.418
BEL,1976,63.590401,11.881884,24.616999,48666.922
BEL,1977,64.601402,12.035106,24.56419,48916.043
BEL,1978,64.589371,12.38444,24.382208,50056.105
BEL,1979,66.020142,12.379055,23.858019,50705.188
BEL,1980,62.932175,12.094653,26.33885,52785.047
BEL,1981,64.422638,12.707471,21.920128,51380.859
BEL,1982,65.668007,12.56219,20.175041,51232.574
BEL,1983,65.959541,12.684621,17.996063,50802.082
BEL,1984,64.318893,12.39253,19.767517,52215.09
BEL,1985,65.157478,12.554008,18.844471,53284.605
BEL,1986,65.432266,12.44821,19.4727,54485.27
BEL,1987,64.947929,12.442353,20.707527,55917.414
BEL,1988,63.300312,11.786339,23.478998,58668.941
BEL,1989,62.660786,11.444484,24.977148,60838.047
BEL,1990,62.168541,10.999158,25.947001,62563.051
BEL,1991,63.270859,11.228068,24.62912,63008.941
BEL,1992,63.245533,11.215559,24.680822,63616.441
BEL,1993,63.838902,11.380217,24.344786,61967.531
BEL,1994,63.28561,11.116464,24.337481,64099.828
BEL,1995,62.908108,11.048346,24.809427,64995.387
BEL,1996,63.047928,11.102362,24.63171,65659.648
BEL,1997,61.892235,10.798389,25.356922,68010.273
BEL,1998,62.122814,10.788635,25.552961,69038.125
BEL,1999,61.362835,10.703439,25.336489,70455.484
BEL,2000,60.859512,10.644193,25.991085,72665.289
BEL,2001,61.355522,10.755722,24.686039,74080.313
BEL,2002,61.266605,10.967807,23.192801,74217.922
BEL,2003,61.283161,11.040124,23.137646,74410.438
BEL,2004,60.093231,10.868155,24.310709,75741.203
BEL,2005,59.553391,10.77565,25.721855,75843.055
BEL,2006,59.008087,10.542273,26.265596,77973.797
BEL,2007,58.141644,10.463255,27.328722,79294.055
BEL,2008,58.336807,10.540369,27.73595,80344.305
BEL,2009,60.49604,11.04132,26.217772,77280.695
BEN,1950,,,,
BEN,1951,,,,
BEN,1952,,,,
BEN,1953,,,,
BEN,1954,,,,
BEN,1955,,,,
BEN,1956,,,,
BEN,1957,,,,
BEN,1958,,,,
BEN,1959,61.185799,13.757692,25.260071,1623.0714
BEN,1960,64.414986,13.202261,23.647848,1697.9198
BEN,1961,64.741943,13.461466,23.147913,1695.6868
BEN,1962,66.635086,14.419159,23.612297,1609.5746
BEN,1963,68.12368,14.071304,24.374247,1675.6061
BEN,1964,70.353165,12.420032,21.099522,1715.5613
BEN,1965,71.41581,12.002876,18.963549,1775.389
BEN,1966,75.686653,11.133821,19.028833,1808.7188
BEN,1967,73.252113,11.768836,24.07399,1910.4762
BEN,1968,71.698166,11.343064,24.919695,1980.3383
BEN,1969,66.965614,10.962779,24.769093,2061.249
BEN,1970,66.889244,11.988982,22.731857,2065.0305
BEN,1971,65.724274,11.686666,21.704382,2071.7339
BEN,1972,66.202507,11.608282,27.107315,2256.9807
BEN,1973,66.888,11.555877,24.097382,2282.1177
BEN,1974,62.960655,10.419005,28.252132,2412.0107
BEN,1975,69.64698,10.737654,33.098297,2242.741
BEN,1976,75.589088,9.170907,26.024698,2089.0076
BEN,1977,83.29731,9.4629803,25.570084,2113.0276
BEN,1978,84.659286,8.4590693,24.184431,2022.8632
BEN,1979,75.162804,8.4475212,32.277931,2256.5894
BEN,1980,74.080208,8.3578739,31.952515,2402.2146
BEN,1981,76.85759,8.0777578,30.029772,2441.8945
BEN,1982,78.416298,6.436398,35.046486,3019.2808
BEN,1983,84.601036,9.0942135,22.613031,2710.4148
BEN,1984,84.748184,9.0183268,17.545286,2707.6238
BEN,1985,82.757217,8.2788467,21.614204,2844.7954
BEN,1986,84.964874,9.000247,19.882833,2852.3025
BEN,1987,84.87999,9.5471516,19.14711,2725.4224
BEN,1988,85.496185,7.7887816,20.556276,2715.4536
BEN,1989,83.84063,8.5066547,15.997077,2610.4146
BEN,1990,80.012283,10.873784,17.761126,2712.1602
BEN,1991,83.033485,10.00446,18.630074,2730.6074
BEN,1992,85.802261,9.7639599,17.850248,2677.7961
BEN,1993,85.626152,9.2932129,17.995913,2672.6902
BEN,1994,82.493195,7.2969933,19.000053,2465.4692
BEN,1995,77.614014,9.1132021,22.810724,2714.6873
BEN,1996,79.698242,9.0785961,18.163237,2697.113
BEN,1997,78.753822,8.8898239,19.963345,2780.6177
BEN,1998,80.629967,9.0809708,18.195122,2777.4329
BEN,1999,80.208809,8.7858591,20.25433,2842.073
BEN,2000,80.966141,8.6381321,19.335285,2870.856
BEN,2001,79.482651,8.3271265,21.217491,2977.9014
BEN,2002,80.726082,8.3585234,19.667721,2991.9094
BEN,2003,80.624382,8.5047617,21.615398,3030.0688
BEN,2004,78.149628,7.9757404,22.777546,3017.4788
BEN,2005,79.733582,8.2174072,19.029163,2914.1887
BEN,2006,76.669533,8.0464926,23.385359,2993.7686
BEN,2007,75.102707,7.9569468,23.735403,3047.0266
BEN,2008,79.772263,8.2072515,18.977512,2626.699
BEN,2009,77.166824,8.040247,22.932169,
BFA,1950,,,,
BFA,1951,,,,
BFA,1952,,,,
BFA,1953,,,,
BFA,1954,,,,
BFA,1955,,,,
BFA,1956,,,,
BFA,1957,,,,
BFA,1958,,,,
BFA,1959,105.96339,8.1021824,3.7828774,1117.2115
BFA,1960,90.796043,10.025767,3.6025741,1101.3861
BFA,1961,99.756943,11.734396,5.2209234,961.43011
BFA,1962,102.31368,12.02241,5.5686378,1011.2365
BFA,1963,101.18507,11.600317,5.3749895,995.6319
BFA,1964,103.91663,11.464284,5.42383,1016.2768
BFA,1965,100.90903,7.8755178,7.9999709,1007.6714
BFA,1966,102.14047,7.1152701,8.013526,1006.5419
BFA,1967,106.67211,6.6846461,6.9019823,1094.0179
BFA,1968,105.06662,9.1659346,6.9975739,1138.9985
BFA,1969,105.67722,9.0164862,8.2955885,1156.6656
BFA,1970,98.874191,10.503874,8.5447559,1172.3042
BFA,1971,90.224503,13.031282,21.390741,1087.9227
BFA,1972,95.195,11.214994,12.088043,1383.8065
BFA,1973,94.379913,12.918695,14.617822,1283.9418
BFA,1974,91.360489,13.389862,16.99725,1329.3922
BFA,1975,92.850296,19.101158,14.449804,1351.4449
BFA,1976,93.210365,16.346836,14.399741,1327.8455
BFA,1977,99.509407,16.907724,12.418934,1421.1202
BFA,1978,98.416306,16.065111,12.486616,1553.1985
BFA,1979,97.062668,17.129705,22.072008,1499.2941
BFA,1980,101.03675,17.583117,20.373768,1462.3925
BFA,1981,102.66119,16.472467,19.098698,1537.6943
BFA,1982,101.27745,18.063835,19.756577,1538.2539
BFA,1983,99.852852,17.654453,17.580912,1437.7041
BFA,1984,96.839554,17.462816,17.286808,1365.3872
BFA,1985,93.008553,13.660823,28.133598,1501.0227
BFA,1986,98.04187,16.382431,24.870863,1568.1936
BFA,1987,93.624619,18.543648,24.922171,1519.5514
BFA,1988,88.699509,17.90498,23.36043,1553.9391
BFA,1989,82.893906,17.339708,26.396296,1538.059
BFA,1990,83.982048,18.026726,27.740458,1490.8042
BFA,1991,82.94426,17.392672,26.286486,1571.3263
BFA,1992,80.519485,18.099447,28.075207,1516.6927
BFA,1993,81.999794,18.286642,28.132889,1518.1982
BFA,1994,76.11068,17.026379,20.780884,1479.4563
BFA,1995,78.586845,16.831182,22.130981,1512.4908
BFA,1996,82.547424,15.798594,22.468321,1632.936
BFA,1997,79.473045,15.016011,24.821184,1681.7566
BFA,1998,83.52343,14.929896,22.355743,1745.2903
BFA,1999,87.739212,11.867788,17.881336,1814.7719
BFA,2000,87.248405,13.625232,16.864061,1779.0541
BFA,2001,85.354828,15.175523,14.620051,1830.1497
BFA,2002,80.630203,17.072535,15.115873,1828.3586
BFA,2003,80.039818,14.961357,18.131662,1893.771
BFA,2004,83.946274,15.964939,14.601916,1912.7787
BFA,2005,82.64595,16.712231,16.367006,1905.1708
BFA,2006,84.774017,16.153833,11.856386,1973.5588
BFA,2007,84.475906,16.039604,11.280364,1987.3058
BFA,2008,77.45285,15.757781,20.47716,1985.2928
BFA,2009,77.862839,17.747219,21.616007,
BGD,1950,,,,
BGD,1951,,,,
BGD,1952,,,,
BGD,1953,,,,
BGD,1954,,,,
BGD,1955,,,,
BGD,1956,,,,
BGD,1957,,,,
BGD,1958,,,,
BGD,1959,97.077072,.27666026,4.3206482,1769.7882
BGD,1960,99.396965,.28779483,4.8612962,1853.4802
BGD,1961,102.19215,.31351209,5.9638453,1770.7881
BGD,1962,97.578705,.31635955,8.9776773,1890.1968
BGD,1963,101.3294,.40227458,6.5273576,1944.7762
BGD,1964,101.62067,.43845844,8.2168837,1915.3634
BGD,1965,100.68126,.64286721,9.3551311,1866.299
BGD,1966,100.19226,.64027208,9.5214415,1883.7137
BGD,1967,102.46917,.65448213,11.42423,1755.0695
BGD,1968,97.368973,.62185079,14.534189,1832.035
BGD,1969,99.655922,.63592249,13.01013,1862.6656
BGD,1970,102.01959,.65124583,11.182191,1966.2476
BGD,1971,102.07796,.66516751,8.6252594,1885.5154
BGD,1972,108.6678,.72266036,4.2538776,1659.4359
BGD,1973,96.895195,1.0294286,9.7330284,1755.6389
BGD,1974,97.557289,1.1032188,7.9863257,1617.9524
BGD,1975,97.048035,2.9950304,8.8664589,1688.7826
BGD,1976,87.868591,3.6557381,11.2315,1649.791
BGD,1977,90.483597,2.987951,12.887033,1755.437
BGD,1978,89.671303,3.1928723,13.691875,1786.3284
BGD,1979,90.036804,2.9950359,16.624187,1787.0509
BGD,1980,89.186996,3.0508621,16.955032,1784.0099
BGD,1981,92.189171,2.9313252,14.721624,1742.757
BGD,1982,89.441589,2.8733621,14.536742,1751.0853
BGD,1983,89.889534,2.9646327,14.659409,1812.7545
BGD,1984,90.3899,2.871891,14.924033,1832.5511
BGD,1985,82.074112,3.0234592,20.941444,1854.0448
BGD,1986,86.631165,2.729852,16.341061,1846.2036
BGD,1987,88.213676,2.7648168,14.994342,1835.8508
BGD,1988,91.76075,3.0910053,14.770632,1871.4902
BGD,1989,91.988823,3.0831058,14.417087,1890.155
BGD,1990,90.782112,3.1181259,13.153338,1889.2628
BGD,1991,87.520393,3.1180179,13.802529,1897.8174
BGD,1992,85.526115,3.0855465,15.767557,1942.59
BGD,1993,87.01683,3.3979418,17.02532,1935.1487
BGD,1994,85.002586,3.2993281,17.494705,2022.4384
BGD,1995,87.623611,3.36221,19.01379,1990.5491
BGD,1996,87.668709,3.3393786,21.058184,1951.938
BGD,1997,84.312263,3.1677003,21.490698,2084.3408
BGD,1998,80.884277,3.4002857,22.827587,2153.6165
BGD,1999,79.459663,3.3174615,24.336113,2173.7993
BGD,2000,79.549492,3.2207837,25.115108,2213.8357
BGD,2001,79.348213,3.2044413,25.298267,2259.1101
BGD,2002,76.504059,3.5043504,25.112236,2392.6541
BGD,2003,75.683472,3.7853742,25.851076,2437.8984
BGD,2004,74.46981,3.9905708,26.881277,2493.0359
BGD,2005,74.015945,4.1141577,28.456711,2540.8206
BGD,2006,72.928032,4.1233501,29.09712,2628.2705
BGD,2007,73.185211,4.1402087,29.951191,2709.1147
BGD,2008,72.344307,4.0288796,28.577196,2825.031
BGD,2009,73.137314,4.0076427,28.791672,
BGR,1950,,,,
BGR,1951,,,,
BGR,1952,,,,
BGR,1953,,,,
BGR,1954,,,,
BGR,1955,,,,
BGR,1956,,,,
BGR,1957,,,,
BGR,1958,,,,
BGR,1959,,,,
BGR,1960,,,,
BGR,1961,,,,
BGR,1962,,,,
BGR,1963,,,,
BGR,1964,,,,
BGR,1965,,,,
BGR,1966,,,,
BGR,1967,,,,
BGR,1968,,,,
BGR,1969,,,,
BGR,1970,67.019943,4.6399555,28.505812,5352.4951
BGR,1971,67.020912,4.6379337,28.501488,5690.1655
BGR,1972,67.037041,4.6388168,28.534735,6097.3003
BGR,1973,67.001877,4.6431184,28.481207,6561.1758
BGR,1974,67.023827,4.6318612,28.488522,7009.2471
BGR,1975,67.085411,4.6414757,28.634504,7589.4331
BGR,1976,66.896446,4.6560092,28.320683,8054.5444
BGR,1977,67.089661,4.5980968,28.510458,8517.1738
BGR,1978,67.270363,4.6703372,29.072847,8981.3906
BGR,1979,66.330711,4.6995292,27.381161,9586.1914
BGR,1980,67.670135,4.4241023,29.080599,10075.968
BGR,1981,67.645058,4.875845,30.408663,10546.423
BGR,1982,67.374359,5.6493664,29.152021,10786.889
BGR,1983,67.321014,6.1578946,27.997936,11154.934
BGR,1984,66.396584,5.8703666,28.283079,11524.417
BGR,1985,67.367767,6.5712433,27.323133,11860.512
BGR,1986,68.110443,6.7079921,30.631735,12507.526
BGR,1987,67.771263,5.7856178,27.999411,13528.471
BGR,1988,66.814278,5.5881524,29.351524,15288.663
BGR,1989,69.257553,5.543488,28.147955,15018.491
BGR,1990,72.365417,5.6176009,25.770145,13954.927
BGR,1991,74.344749,22.614279,8.8348303,13668.3
BGR,1992,79.153328,20.793539,8.4775572,12928.04
BGR,1993,78.734772,18.531002,6.8830934,13107.298
BGR,1994,74.753853,16.122509,6.092772,13535.816
BGR,1995,72.184326,14.499866,10.446071,14123.359
BGR,1996,74.886284,11.526273,5.2620101,12960.207
BGR,1997,71.23333,11.866425,6.302392,12465.934
BGR,1998,71.643562,12.870904,12.196583,13053.438
BGR,1999,76.644447,13.229981,13.173949,13544.585
BGR,2000,76.17408,13.986699,14.105576,14531.516
BGR,2001,76.963524,13.657318,16.319895,15400.876
BGR,2002,77.594574,13.451389,16.065145,16542.311
BGR,2003,78.601204,13.884984,18.201149,17651.807
BGR,2004,78.992638,13.711462,19.857357,18333.764
BGR,2005,77.857803,13.472065,23.45904,21089.578
BGR,2006,79.45549,13.150893,26.869537,21602.896
BGR,2007,80.99025,12.409086,28.560471,22484.889
BGR,2008,79.194397,11.654328,31.497614,23259.193
BGR,2009,78.797691,11.25745,21.728029,
BHR,1950,,,,
BHR,1951,,,,
BHR,1952,,,,
BHR,1953,,,,
BHR,1954,,,,
BHR,1955,,,,
BHR,1956,,,,
BHR,1957,,,,
BHR,1958,,,,
BHR,1959,,,,
BHR,1960,,,,
BHR,1961,,,,
BHR,1962,,,,
BHR,1963,,,,
BHR,1964,,,,
BHR,1965,,,,
BHR,1966,,,,
BHR,1967,,,,
BHR,1968,,,,
BHR,1969,,,,
BHR,1970,54.335659,2.5008345,31.317526,82931.188
BHR,1971,54.355183,2.4460585,32.991478,78982.367
BHR,1972,54.052315,2.4485955,33.373703,82036.008
BHR,1973,52.495663,2.4616537,34.422237,86166.984
BHR,1974,51.164684,2.4972098,36.520512,86359.438
BHR,1975,59.643353,2.6524014,19.180532,72142.414
BHR,1976,54.449436,2.1816392,41.072109,90072.672
BHR,1977,52.531319,2.4613371,35.293243,87338.547
BHR,1978,44.428688,2.5293245,39.855988,78415.18
BHR,1979,44.426212,2.6772223,47.143642,76790.695
BHR,1980,48.472095,2.567528,52.163967,77172.367
BHR,1981,52.799862,3.0144367,49.287159,65285.762
BHR,1982,61.50132,3.8483899,38.042976,55971.605
BHR,1983,56.415398,3.7211189,45.062046,57766.09
BHR,1984,54.992222,3.8896096,52.205597,57500.324
BHR,1985,53.970798,4.7773046,35.483189,42819.84
BHR,1986,52.43306,5.3834286,32.42881,39694.746
BHR,1987,52.152451,5.5280161,29.278357,38276.242
BHR,1988,53.188435,5.4018383,30.055101,40919.984
BHR,1989,60.483555,5.218574,30.546907,42232.844
BHR,1990,60.287174,5.3498774,26.393494,41861.41
BHR,1991,58.250416,5.2269182,40.236126,42931.531
BHR,1992,59.945641,5.0257816,39.913361,45290.355
BHR,1993,55.681549,4.9078693,20.398415,44558.387
BHR,1994,51.718052,4.7576137,32.339848,44974.082
BHR,1995,48.282875,4.948823,24.241922,42806.184
BHR,1996,44.326546,4.5092201,27.435041,43039.711
BHR,1997,42.492352,4.1539664,30.939802,43619.883
BHR,1998,41.323624,3.8671679,34.271843,45018.941
BHR,1999,43.912182,4.2027688,20.559034,42837.484
BHR,2000,42.269291,4.0467992,23.438074,44687.66
BHR,2001,42.584423,4.1233377,22.175232,44637.566
BHR,2002,40.410152,3.8851466,34.240856,46922.223
BHR,2003,37.616348,3.9497008,35.964714,46672.117
BHR,2004,34.273174,3.7002859,38.910751,47203.188
BHR,2005,34.739555,3.6271503,40.727673,47787.707
BHR,2006,32.781006,3.3453567,45.191074,49611.09
BHR,2007,29.88076,3.0487075,49.006378,52163.895
BHR,2008,29.27873,3.0258884,48.625763,53360.598
BHR,2009,29.452875,3.1751647,43.388714,
BHS,1950,,,,
BHS,1951,,,,
BHS,1952,,,,
BHS,1953,,,,
BHS,1954,,,,
BHS,1955,,,,
BHS,1956,,,,
BHS,1957,,,,
BHS,1958,,,,
BHS,1959,,,,
BHS,1960,,,,
BHS,1961,,,,
BHS,1962,,,,
BHS,1963,,,,
BHS,1964,,,,
BHS,1965,,,,
BHS,1966,,,,
BHS,1967,,,,
BHS,1968,,,,
BHS,1969,,,,
BHS,1970,47.144009,11.731436,10.234438,47009.012
BHS,1971,47.02953,11.810673,10.261882,46603.801
BHS,1972,46.827286,11.959067,10.21232,43836.273
BHS,1973,47.134396,11.88449,10.224431,45956.371
BHS,1974,46.466408,12.277785,10.34163,37589.004
BHS,1975,46.251709,12.372163,10.064265,31314.488
BHS,1976,47.78727,11.948181,10.258197,31769.242
BHS,1977,45.364918,12.531375,10.696852,34664.809
BHS,1978,46.057896,12.185302,9.2359991,38178.172
BHS,1979,53.234386,9.977025,10.875537,44758.27
BHS,1980,48.835995,9.5170126,15.311498,47328.969
BHS,1981,51.209751,11.17252,16.739319,42192.004
BHS,1982,47.631451,10.465089,18.979843,43492.523
BHS,1983,46.701839,11.052116,18.215086,43850.355
BHS,1984,53.030849,10.426416,14.793159,47539.625
BHS,1985,52.889919,10.215858,17.940779,48486.125
BHS,1986,53.513527,10.025376,17.406294,47563.648
BHS,1987,53.550247,10.031725,18.309134,47078.969
BHS,1988,48.464008,10.083755,17.141508,46357.652
BHS,1989,63.736706,9.0715866,24.728516,48245.398
BHS,1990,63.699566,9.1225758,24.484829,45750.988
BHS,1991,63.878212,10.038336,24.433619,44181.793
BHS,1992,62.437714,9.8876286,23.267466,41903.699
BHS,1993,63.703022,10.013501,19.420492,39912.055
BHS,1994,63.694233,11.047112,21.963007,40380.098
BHS,1995,63.924942,9.7657356,23.300066,41864.238
BHS,1996,64.407761,9.8995342,25.406815,43358.98
BHS,1997,66.292892,10.236988,31.763382,43993.801
BHS,1998,68.367622,9.4927874,35.814152,46140.457
BHS,1999,70.125404,8.99158,34.583908,45937.941
BHS,2000,70.135208,8.3908253,38.594254,47150.023
BHS,2001,72.615631,8.6356821,35.410923,46718.645
BHS,2002,69.139145,9.0854578,34.258785,47304.879
BHS,2003,70.918938,9.6185999,33.699604,46420.805
BHS,2004,70.296768,9.4878359,32.468117,46856
BHS,2005,65.121368,8.7100735,36.540215,51593.52
BHS,2006,71.200752,8.4805965,41.564011,53382.406
BHS,2007,70.555832,8.4866734,42.086987,53986.375
BHS,2008,58.556141,7.2217312,35.442345,54029.641
BHS,2009,64.325943,8.1339083,39.581036,
BIH,1950,,,,
BIH,1951,,,,
BIH,1952,,,,
BIH,1953,,,,
BIH,1954,,,,
BIH,1955,,,,
BIH,1956,,,,
BIH,1957,,,,
BIH,1958,,,,
BIH,1959,,,,
BIH,1960,,,,
BIH,1961,,,,
BIH,1962,,,,
BIH,1963,,,,
BIH,1964,,,,
BIH,1965,,,,
BIH,1966,,,,
BIH,1967,,,,
BIH,1968,,,,
BIH,1969,,,,
BIH,1970,,,,
BIH,1971,,,,
BIH,1972,,,,
BIH,1973,,,,
BIH,1974,,,,
BIH,1975,,,,
BIH,1976,,,,
BIH,1977,,,,
BIH,1978,,,,
BIH,1979,,,,
BIH,1980,,,,
BIH,1981,,,,
BIH,1982,,,,
BIH,1983,,,,
BIH,1984,,,,
BIH,1985,,,,
BIH,1986,,,,
BIH,1987,,,,
BIH,1988,,,,
BIH,1989,,,,
BIH,1990,116.92024,9.5753603,28.356392,3830.6948
BIH,1991,115.96393,9.4967003,29.241127,3533.8767
BIH,1992,117.76667,9.6447649,26.408026,3526.2334
BIH,1993,117.02764,9.5843506,29.42635,3728.8188
BIH,1994,113.08259,9.2597656,31.906319,4279.3735
BIH,1995,123.10657,10.083366,18.015596,4865.209
BIH,1996,114.782,9.4008846,38.600143,7096.752
BIH,1997,101.10005,8.2736874,39.438755,9595.9414
BIH,1998,97.193718,7.9674377,35.562046,10584.303
BIH,1999,101.60438,8.3203058,25.920254,11302.855
BIH,2000,101.36839,8.279151,19.491943,11749.276
BIH,2001,100.68884,8.2958708,18.370106,10602.109
BIH,2002,97.291107,7.9378014,18.463211,9576.6885
BIH,2003,96.031265,7.7662544,18.747318,8540.8271
BIH,2004,106.34554,8.9695072,25.082979,9257.8145
BIH,2005,104.86963,8.6742125,24.761175,9731.1895
BIH,2006,99.852394,7.8900833,19.633739,10434.445
BIH,2007,94.006233,7.5557528,25.217659,12142.896
BIH,2008,94.239822,7.7608714,26.680981,13285.659
BIH,2009,93.040474,8.6003551,19.015982,
BLR,1950,,,,
BLR,1951,,,,
BLR,1952,,,,
BLR,1953,,,,
BLR,1954,,,,
BLR,1955,,,,
BLR,1956,,,,
BLR,1957,,,,
BLR,1958,,,,
BLR,1959,,,,
BLR,1960,,,,
BLR,1961,,,,
BLR,1962,,,,
BLR,1963,,,,
BLR,1964,,,,
BLR,1965,,,,
BLR,1966,,,,
BLR,1967,,,,
BLR,1968,,,,
BLR,1969,,,,
BLR,1970,,,,
BLR,1971,,,,
BLR,1972,,,,
BLR,1973,,,,
BLR,1974,,,,
BLR,1975,,,,
BLR,1976,,,,
BLR,1977,,,,
BLR,1978,,,,
BLR,1979,,,,
BLR,1980,,,,
BLR,1981,,,,
BLR,1982,,,,
BLR,1983,,,,
BLR,1984,,,,
BLR,1985,,,,
BLR,1986,,,,
BLR,1987,,,,
BLR,1988,,,,
BLR,1989,,,,
BLR,1990,,,,
BLR,1991,,,,
BLR,1992,,,,
BLR,1993,,,,
BLR,1994,66.607399,11.318988,19.87096,9818.7021
BLR,1995,67.818062,12.336801,15.859875,8870.96
BLR,1996,68.527466,11.841096,16.695955,9146.3008
BLR,1997,65.570404,10.953002,16.948509,10573.044
BLR,1998,69.255424,11.137612,17.145969,11292.936
BLR,1999,69.882454,10.895455,13.467982,12196.188
BLR,2000,69.356224,10.629936,14.318243,13086.577
BLR,2001,70.959,9.9234781,13.17187,14395.373
BLR,2002,72.203766,9.3340549,12.717437,15213.883
BLR,2003,72.453407,8.9332886,15.205204,15949.876
BLR,2004,72.924721,8.3281851,18.431694,16919.074
BLR,2005,73.098434,7.5276194,18.727667,18811.809
BLR,2006,75.717926,7.0535822,23.258549,20005.012
BLR,2007,76.077118,6.3314257,24.467079,22070.518
BLR,2008,78.548981,5.738534,28.190359,24180.244
BLR,2009,76.118332,5.4699507,26.976124,
BLZ,1950,,,,
BLZ,1951,,,,
BLZ,1952,,,,
BLZ,1953,,,,
BLZ,1954,,,,
BLZ,1955,,,,
BLZ,1956,,,,
BLZ,1957,,,,
BLZ,1958,,,,
BLZ,1959,,,,
BLZ,1960,,,,
BLZ,1961,,,,
BLZ,1962,,,,
BLZ,1963,,,,
BLZ,1964,,,,
BLZ,1965,,,,
BLZ,1966,,,,
BLZ,1967,,,,
BLZ,1968,,,,
BLZ,1969,,,,
BLZ,1970,70.704498,13.425712,30.634129,14318.317
BLZ,1971,70.142082,13.509605,30.408138,14773.325
BLZ,1972,69.819832,13.078204,31.473553,14971.518
BLZ,1973,72.066635,13.716227,30.040722,15077.184
BLZ,1974,68.369392,13.802352,29.704386,15244.175
BLZ,1975,68.875229,11.690392,34.772343,14947.441
BLZ,1976,73.424484,13.060483,37.028187,15962.485
BLZ,1977,76.496468,12.758952,33.0387,15685.89
BLZ,1978,72.189407,15.15028,33.523521,16913.24
BLZ,1979,70.326241,16.821608,38.415592,17433.5
BLZ,1980,76.054367,15.519495,24.177944,17868.391
BLZ,1981,78.622742,16.617195,25.184046,17992.836
